B_COUNTRY_,FIPS_ADMIN_banding,E_COUNTRY_,FIPS_ADMIN_Recov,Group_spec,Total
US,US51,CU,CU16,"Ducks, geese, and swans (Anatidae)",1
US,US51,CU,GH09,"Gulls, terns, and allies (Laridae)",1
US,US51,DR,DR02,Herons (Ardeidae),1
US,US51,EC,EC01,"Gulls, terns, and allies (Laridae)",1
US,US51,EC,EC08,"Gulls, terns, and allies (Laridae)",1
US,US51,EC,EC09,"Gulls, terns, and allies (Laridae)",1
US,US51,EC,EC10,"Gulls, terns, and allies (Laridae)",1
US,US51,EC,EC14,"Gulls, terns, and allies (Laridae)",4
US,US51,ES,ES03,"Gulls, terns, and allies (Laridae)",1
US,US51,ES,ES05,"Gulls, terns, and allies (Laridae)",1
US,US51,ES,ES07,"Gulls, terns, and allies (Laridae)",2
US,US51,ES,ES14,"Gulls, terns, and allies (Laridae)",1
US,US51,ES,GH09,"Gulls, terns, and allies (Laridae)",1
US,US51,GH,GH09,"Ducks, geese, and swans (Anatidae)",5
US,US51,GT,GT06,"Gulls, terns, and allies (Laridae)",2
US,US51,GT,GT07,"Gulls, terns, and allies (Laridae)",1
US,US51,GT,GT09,"Gulls, terns, and allies (Laridae)",5
US,US51,GT,GT15,"Gulls, terns, and allies (Laridae)",2
US,US51,GT,GT20,"Gulls, terns, and allies (Laridae)",1
US,US51,HO,GH09,"Gulls, terns, and allies (Laridae)",1
US,US51,HO,HO01,"Gulls, terns, and allies (Laridae)",6
US,US51,HO,HO02,"Gulls, terns, and allies (Laridae)",1
US,US51,HO,HO03,"Gulls, terns, and allies (Laridae)",4
US,US51,HO,HO06,"Gulls, terns, and allies (Laridae)",4
US,US51,HO,HO09,"Gulls, terns, and allies (Laridae)",2
US,US51,HO,HO11,"Gulls, terns, and allies (Laridae)",1
US,US51,HO,HO17,"Gulls, terns, and allies (Laridae)",1
US,US51,KS,KS13,"Ducks, geese, and swans (Anatidae)",1
US,US51,MQ,MQ,"Ducks, geese, and swans (Anatidae)",1
US,US51,MX,GH09,"Gulls, terns, and allies (Laridae)",1
US,US51,MX,MX12,"Gulls, terns, and allies (Laridae)",1
US,US51,MX,MX23,"Gulls, terns, and allies (Laridae)",2
US,US51,MX,MX28,"Gulls, terns, and allies (Laridae)",1
US,US51,MX,MX30,"Gulls, terns, and allies (Laridae)",1
US,US51,MX,MX31,"Gulls, terns, and allies (Laridae)",6
US,US51,NS,NS19,Sandpipers and Charadriidae,1
US,US51,NU,NU02,"Gulls, terns, and allies (Laridae)",1
US,US51,NU,NU03,"Gulls, terns, and allies (Laridae)",1
US,US51,NU,NU10,"Gulls, terns, and allies (Laridae)",3
US,US51,NU,NU16,"Gulls, terns, and allies (Laridae)",4
US,US51,PE,PE13,"Gulls, terns, and allies (Laridae)",1
US,US51,PM,CO02,"Gulls, terns, and allies (Laridae)",1
US,US51,PM,GH09,"Gulls, terns, and allies (Laridae)",2
US,US51,PM,PM01,"Gulls, terns, and allies (Laridae)",1
US,US51,PM,PM02,"Gulls, terns, and allies (Laridae)",5
US,US51,PM,PM03,"Gulls, terns, and allies (Laridae)",3
US,US51,PM,PM04,"Gulls, terns, and allies (Laridae)",5
US,US51,PM,PM05,"Gulls, terns, and allies (Laridae)",1
US,US51,PM,PM06,"Gulls, terns, and allies (Laridae)",3
US,US51,PM,PM07,"Gulls, terns, and allies (Laridae)",7
US,US51,PM,PM08,"Gulls, terns, and allies (Laridae)",13
US,US51,PM,PM09,"Gulls, terns, and allies (Laridae)",1
US,US51,PM,PM10,"Gulls, terns, and allies (Laridae)",4
US,US51,RQ,RQ,Herons (Ardeidae),1
US,US51,RQ,RQ,Sandpipers and Charadriidae,1
US,US51,TP,TP02,"Ducks, geese, and swans (Anatidae)",37
US,US51,US,GH09,"Gulls, terns, and allies (Laridae)",5
US,US51,US,US01,"Ducks, geese, and swans (Anatidae)",64
US,US51,US,US01,"Gulls, terns, and allies (Laridae)",1
US,US51,US,US02,"Ducks, geese, and swans (Anatidae)",4
US,US51,US,US05,"Ducks, geese, and swans (Anatidae)",18
US,US51,US,US05,Herons (Ardeidae),3
US,US51,US,US06,"Ducks, geese, and swans (Anatidae)",2
US,US51,US,US06,Herons (Ardeidae),1
US,US51,US,US09,"Ducks, geese, and swans (Anatidae)",20
US,US51,US,US09,"Gulls, terns, and allies (Laridae)",2
US,US51,US,US10,"Ducks, geese, and swans (Anatidae)",72
US,US51,US,US10,"Gulls, terns, and allies (Laridae)",9
US,US51,US,US12,Cormorants and shags (Phalacrocoracidae),3
US,US51,US,US12,"Ducks, geese, and swans (Anatidae)",62
US,US51,US,US12,"Gulls, terns, and allies (Laridae)",104
US,US51,US,US12,Herons (Ardeidae),1
US,US51,US,US13,"Ducks, geese, and swans (Anatidae)",258
US,US51,US,US13,"Gulls, terns, and allies (Laridae)",12
US,US51,US,US13,Herons (Ardeidae),1
US,US51,US,US17,"Ducks, geese, and swans (Anatidae)",38
US,US51,US,US17,Herons (Ardeidae),2
US,US51,US,US18,"Ducks, geese, and swans (Anatidae)",11
US,US51,US,US19,"Ducks, geese, and swans (Anatidae)",21
US,US51,US,US20,"Ducks, geese, and swans (Anatidae)",3
US,US51,US,US21,"Ducks, geese, and swans (Anatidae)",7
US,US51,US,US22,"Ducks, geese, and swans (Anatidae)",22
US,US51,US,US22,Herons (Ardeidae),1
US,US51,US,US23,"Ducks, geese, and swans (Anatidae)",41
US,US51,US,US24,Cormorants and shags (Phalacrocoracidae),2
US,US51,US,US24,"Ducks, geese, and swans (Anatidae)",599
US,US51,US,US24,"Gulls, terns, and allies (Laridae)",48
US,US51,US,US25,"Ducks, geese, and swans (Anatidae)",17
US,US51,US,US25,"Gulls, terns, and allies (Laridae)",2
US,US51,US,US26,"Ducks, geese, and swans (Anatidae)",213
US,US51,US,US26,"Gulls, terns, and allies (Laridae)",2
US,US51,US,US27,"Ducks, geese, and swans (Anatidae)",160
US,US51,US,US28,"Ducks, geese, and swans (Anatidae)",35
US,US51,US,US28,"Gulls, terns, and allies (Laridae)",1
US,US51,US,US29,"Ducks, geese, and swans (Anatidae)",7
US,US51,US,US31,"Ducks, geese, and swans (Anatidae)",1
US,US51,US,US32,Herons (Ardeidae),1
US,US51,US,US33,"Ducks, geese, and swans (Anatidae)",27
US,US51,US,US33,"Gulls, terns, and allies (Laridae)",1
US,US51,US,US34,"Ducks, geese, and swans (Anatidae)",191
US,US51,US,US34,"Gulls, terns, and allies (Laridae)",10
US,US51,US,US36,Cormorants and shags (Phalacrocoracidae),1
US,US51,US,US36,"Ducks, geese, and swans (Anatidae)",250
US,US51,US,US36,"Gulls, terns, and allies (Laridae)",4
US,US51,US,US37,Cormorants and shags (Phalacrocoracidae),1
US,US51,US,US37,"Ducks, geese, and swans (Anatidae)",616
US,US51,US,US37,"Gulls, terns, and allies (Laridae)",53
US,US51,US,US37,Herons (Ardeidae),2
US,US51,US,US38,"Ducks, geese, and swans (Anatidae)",22
US,US51,US,US39,"Ducks, geese, and swans (Anatidae)",49
US,US51,US,US40,"Ducks, geese, and swans (Anatidae)",5
US,US51,US,US42,"Ducks, geese, and swans (Anatidae)",120
US,US51,US,US44,"Ducks, geese, and swans (Anatidae)",4
US,US51,US,US44,"Gulls, terns, and allies (Laridae)",2
US,US51,US,US45,Cormorants and shags (Phalacrocoracidae),1
US,US51,US,US45,"Ducks, geese, and swans (Anatidae)",361
US,US51,US,US45,"Gulls, terns, and allies (Laridae)",14
US,US51,US,US45,Herons (Ardeidae),2
US,US51,US,US46,"Ducks, geese, and swans (Anatidae)",6
US,US51,US,US47,"Ducks, geese, and swans (Anatidae)",16
US,US51,US,US47,"Gulls, terns, and allies (Laridae)",1
US,US51,US,US48,"Ducks, geese, and swans (Anatidae)",7
US,US51,US,US48,"Gulls, terns, and allies (Laridae)",5
US,US51,US,US48,Herons (Ardeidae),2
US,US51,US,US50,"Ducks, geese, and swans (Anatidae)",633
US,US51,US,US51,Cormorants and shags (Phalacrocoracidae),3
US,US51,US,US51,"Ducks, geese, and swans (Anatidae)",2005
US,US51,US,US51,Grebes (Podicipedidae),1
US,US51,US,US51,"Gulls, terns, and allies (Laridae)",129
US,US51,US,US51,Herons (Ardeidae),2
US,US51,US,US54,"Ducks, geese, and swans (Anatidae)",6
US,US51,US,US55,"Ducks, geese, and swans (Anatidae)",166
US,US53,00,GH09,"Gulls, terns, and allies (Laridae)",4
US,US53,94,US53,"Gulls, terns, and allies (Laridae)",1
US,US53,BR,BR30,Sandpipers and Charadriidae,1
US,US53,CA,CA01,"Ducks, geese, and swans (Anatidae)",704
US,US53,CA,CA01,"Gulls, terns, and allies (Laridae)",1
US,US53,CA,CA02,Cormorants and shags (Phalacrocoracidae),35
US,US53,CA,CA02,"Ducks, geese, and swans (Anatidae)",474
US,US53,CA,CA02,"Gulls, terns, and allies (Laridae)",2954
US,US53,CA,CA03,"Ducks, geese, and swans (Anatidae)",1
US,US53,CA,CA08,"Ducks, geese, and swans (Anatidae)",1
US,US53,CA,CA10,"Ducks, geese, and swans (Anatidae)",2
US,US53,CA,CA11,"Ducks, geese, and swans (Anatidae)",44
US,US53,CA,CA12,"Ducks, geese, and swans (Anatidae)",7
US,US53,CA,CA13,"Ducks, geese, and swans (Anatidae)",16
US,US53,CA,GH09,"Gulls, terns, and allies (Laridae)",3
US,US53,CA,US36,"Gulls, terns, and allies (Laridae)",1
US,US53,CA,US53,"Gulls, terns, and allies (Laridae)",22
US,US53,FR,FRA3,Sandpipers and Charadriidae,1
US,US53,GH,GH09,"Ducks, geese, and swans (Anatidae)",5
US,US53,GT,GT06,"Gulls, terns, and allies (Laridae)",1
US,US53,GT,GT18,"Gulls, terns, and allies (Laridae)",1
US,US53,GY,GY13,Sandpipers and Charadriidae,1
US,US53,MX,MX02,"Ducks, geese, and swans (Anatidae)",1
US,US53,MX,MX02,"Gulls, terns, and allies (Laridae)",4
US,US53,MX,MX03,"Gulls, terns, and allies (Laridae)",2
US,US53,MX,MX05,"Gulls, terns, and allies (Laridae)",2
US,US53,MX,MX12,"Gulls, terns, and allies (Laridae)",1
US,US53,MX,MX13,"Gulls, terns, and allies (Laridae)",1
US,US53,MX,MX14,"Gulls, terns, and allies (Laridae)",1
US,US53,MX,MX18,"Gulls, terns, and allies (Laridae)",2
US,US53,MX,MX20,"Gulls, terns, and allies (Laridae)",1
US,US53,MX,MX25,"Ducks, geese, and swans (Anatidae)",3
US,US53,MX,MX25,"Gulls, terns, and allies (Laridae)",13
US,US53,MX,MX25,Sandpipers and Charadriidae,5
US,US53,MX,MX26,"Ducks, geese, and swans (Anatidae)",4
US,US53,MX,MX26,"Gulls, terns, and allies (Laridae)",13
US,US53,NU,NU03,"Gulls, terns, and allies (Laridae)",1
US,US53,RS,RS,"Ducks, geese, and swans (Anatidae)",16
US,US53,RS,RS,"Gulls, terns, and allies (Laridae)",1
US,US53,TP,TP02,"Ducks, geese, and swans (Anatidae)",98
US,US53,UK,UK,Sandpipers and Charadriidae,3
US,US53,US,CA02,"Gulls, terns, and allies (Laridae)",1
US,US53,US,GH09,"Gulls, terns, and allies (Laridae)",24
US,US53,US,MQ,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US02,"Ducks, geese, and swans (Anatidae)",279
US,US53,US,US02,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US02,Raptors,1
US,US53,US,US04,"Ducks, geese, and swans (Anatidae)",15
US,US53,US,US04,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US05,"Ducks, geese, and swans (Anatidae)",13
US,US53,US,US06,Cormorants and shags (Phalacrocoracidae),47
US,US53,US,US06,"Ducks, geese, and swans (Anatidae)",1771
US,US53,US,US06,"Gulls, terns, and allies (Laridae)",528
US,US53,US,US06,Sandpipers and Charadriidae,5
US,US53,US,US08,"Ducks, geese, and swans (Anatidae)",6
US,US53,US,US08,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US09,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US10,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US12,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US16,"Ducks, geese, and swans (Anatidae)",423
US,US53,US,US16,"Gulls, terns, and allies (Laridae)",6
US,US53,US,US17,"Ducks, geese, and swans (Anatidae)",9
US,US53,US,US17,Sandpipers and Charadriidae,1
US,US53,US,US19,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US20,"Ducks, geese, and swans (Anatidae)",10
US,US53,US,US21,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US22,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US24,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US27,"Ducks, geese, and swans (Anatidae)",6
US,US53,US,US28,"Ducks, geese, and swans (Anatidae)",4
US,US53,US,US29,"Ducks, geese, and swans (Anatidae)",4
US,US53,US,US29,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US30,"Ducks, geese, and swans (Anatidae)",96
US,US53,US,US30,"Gulls, terns, and allies (Laridae)",2
US,US53,US,US31,"Ducks, geese, and swans (Anatidae)",18
US,US53,US,US32,"Ducks, geese, and swans (Anatidae)",34
US,US53,US,US32,"Gulls, terns, and allies (Laridae)",3
US,US53,US,US34,"Ducks, geese, and swans (Anatidae)",1
US,US53,US,US34,Sandpipers and Charadriidae,1
US,US53,US,US35,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US36,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US37,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US38,"Ducks, geese, and swans (Anatidae)",4
US,US53,US,US39,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US39,"Gulls, terns, and allies (Laridae)",1
US,US53,US,US40,"Ducks, geese, and swans (Anatidae)",5
US,US53,US,US41,Cormorants and shags (Phalacrocoracidae),43
US,US53,US,US41,"Ducks, geese, and swans (Anatidae)",2953
US,US53,US,US41,"Gulls, terns, and allies (Laridae)",576
US,US53,US,US41,Sandpipers and Charadriidae,2
US,US53,US,US46,"Ducks, geese, and swans (Anatidae)",7
US,US53,US,US48,"Ducks, geese, and swans (Anatidae)",11
US,US53,US,US49,"Ducks, geese, and swans (Anatidae)",44
US,US53,US,US49,"Gulls, terns, and allies (Laridae)",4
US,US53,US,US50,"Ducks, geese, and swans (Anatidae)",6008
US,US53,US,US53,Cormorants and shags (Phalacrocoracidae),139
US,US53,US,US53,"Ducks, geese, and swans (Anatidae)",13297
US,US53,US,US53,"Gulls, terns, and allies (Laridae)",8319
US,US53,US,US53,Sandpipers and Charadriidae,4
US,US53,US,US55,"Ducks, geese, and swans (Anatidae)",2
US,US53,US,US56,"Ducks, geese, and swans (Anatidae)",6
US,US53,US,WQ,"Gulls, terns, and allies (Laridae)",1
US,US54,CA,CA01,"Ducks, geese, and swans (Anatidae)",3
US,US54,CA,CA03,"Ducks, geese, and swans (Anatidae)",22
US,US54,CA,CA04,"Ducks, geese, and swans (Anatidae)",4
US,US54,CA,CA08,"Ducks, geese, and swans (Anatidae)",58
US,US54,CA,CA10,"Ducks, geese, and swans (Anatidae)",10
US,US54,CA,CA11,"Ducks, geese, and swans (Anatidae)",10
US,US54,CA,CA13,"Ducks, geese, and swans (Anatidae)",2
US,US54,MX,MX31,"Ducks, geese, and swans (Anatidae)",1
US,US54,TP,TP02,"Ducks, geese, and swans (Anatidae)",6
US,US54,US,US01,"Ducks, geese, and swans (Anatidae)",12
US,US54,US,US02,"Ducks, geese, and swans (Anatidae)",6
US,US54,US,US05,"Ducks, geese, and swans (Anatidae)",8
US,US54,US,US08,"Ducks, geese, and swans (Anatidae)",1
US,US54,US,US09,"Ducks, geese, and swans (Anatidae)",1
US,US54,US,US10,"Ducks, geese, and swans (Anatidae)",2
US,US54,US,US12,"Ducks, geese, and swans (Anatidae)",56
US,US54,US,US13,"Ducks, geese, and swans (Anatidae)",30
US,US54,US,US17,"Ducks, geese, and swans (Anatidae)",19
US,US54,US,US18,"Ducks, geese, and swans (Anatidae)",5
US,US54,US,US19,"Ducks, geese, and swans (Anatidae)",7
US,US54,US,US20,"Ducks, geese, and swans (Anatidae)",4
US,US54,US,US21,"Ducks, geese, and swans (Anatidae)",8
US,US54,US,US22,"Ducks, geese, and swans (Anatidae)",4
US,US54,US,US23,"Ducks, geese, and swans (Anatidae)",2
US,US54,US,US24,"Ducks, geese, and swans (Anatidae)",14
US,US54,US,US25,"Ducks, geese, and swans (Anatidae)",2
US,US54,US,US26,"Ducks, geese, and swans (Anatidae)",58
US,US54,US,US27,"Ducks, geese, and swans (Anatidae)",57
US,US54,US,US28,"Ducks, geese, and swans (Anatidae)",8
US,US54,US,US29,"Ducks, geese, and swans (Anatidae)",7
US,US54,US,US33,"Ducks, geese, and swans (Anatidae)",2
US,US54,US,US34,"Ducks, geese, and swans (Anatidae)",1
US,US54,US,US36,"Ducks, geese, and swans (Anatidae)",22
US,US54,US,US37,"Ducks, geese, and swans (Anatidae)",21
US,US54,US,US38,"Ducks, geese, and swans (Anatidae)",5
US,US54,US,US39,"Ducks, geese, and swans (Anatidae)",50
US,US54,US,US40,"Ducks, geese, and swans (Anatidae)",2
US,US54,US,US42,"Ducks, geese, and swans (Anatidae)",18
US,US54,US,US45,"Ducks, geese, and swans (Anatidae)",51
US,US54,US,US46,"Ducks, geese, and swans (Anatidae)",1
US,US54,US,US47,"Ducks, geese, and swans (Anatidae)",18
US,US54,US,US48,"Ducks, geese, and swans (Anatidae)",1
US,US54,US,US50,"Ducks, geese, and swans (Anatidae)",130
US,US54,US,US51,"Ducks, geese, and swans (Anatidae)",21
US,US54,US,US54,"Ducks, geese, and swans (Anatidae)",152
US,US54,US,US55,"Ducks, geese, and swans (Anatidae)",46
US,US55,BB,BB,Sandpipers and Charadriidae,1
US,US55,BF,BF,"Ducks, geese, and swans (Anatidae)",1
US,US55,CA,CA01,"Ducks, geese, and swans (Anatidae)",32
US,US55,CA,CA03,"Ducks, geese, and swans (Anatidae)",242
US,US55,CA,CA05,"Ducks, geese, and swans (Anatidae)",1
US,US55,CA,CA07,"Ducks, geese, and swans (Anatidae)",2
US,US55,CA,CA08,Cormorants and shags (Phalacrocoracidae),11
US,US55,CA,CA08,"Ducks, geese, and swans (Anatidae)",463
US,US55,CA,CA08,"Gulls, terns, and allies (Laridae)",19
US,US55,CA,CA09,"Ducks, geese, and swans (Anatidae)",2
US,US55,CA,CA10,Cormorants and shags (Phalacrocoracidae),1
US,US55,CA,CA10,"Ducks, geese, and swans (Anatidae)",67
US,US55,CA,CA10,"Gulls, terns, and allies (Laridae)",1
US,US55,CA,CA11,"Ducks, geese, and swans (Anatidae)",145
US,US55,CA,CA13,"Ducks, geese, and swans (Anatidae)",4
US,US55,DR,DR03,"Ducks, geese, and swans (Anatidae)",1
US,US55,GH,GH09,"Ducks, geese, and swans (Anatidae)",10
US,US55,HO,HO02,Pelicans (Pelecanidae),1
US,US55,IC,IC,"Ducks, geese, and swans (Anatidae)",1
US,US55,JM,JM08,"Gulls, terns, and allies (Laridae)",1
US,US55,JM,JM10,"Ducks, geese, and swans (Anatidae)",1
US,US55,MX,MX04,Cormorants and shags (Phalacrocoracidae),2
US,US55,MX,MX08,"Ducks, geese, and swans (Anatidae)",1
US,US55,MX,MX13,Sandpipers and Charadriidae,1
US,US55,MX,MX28,Cormorants and shags (Phalacrocoracidae),1
US,US55,MX,MX30,"Ducks, geese, and swans (Anatidae)",1
US,US55,NU,NU14,"Ducks, geese, and swans (Anatidae)",1
US,US55,TP,TP02,Cormorants and shags (Phalacrocoracidae),4
US,US55,TP,TP02,"Ducks, geese, and swans (Anatidae)",153
US,US55,US,CA08,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US01,Cormorants and shags (Phalacrocoracidae),12
US,US55,US,US01,"Ducks, geese, and swans (Anatidae)",479
US,US55,US,US01,Grebes (Podicipedidae),1
US,US55,US,US01,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US02,"Ducks, geese, and swans (Anatidae)",2
US,US55,US,US02,Passeridae,2
US,US55,US,US05,Cormorants and shags (Phalacrocoracidae),66
US,US55,US,US05,"Ducks, geese, and swans (Anatidae)",1745
US,US55,US,US05,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US05,Herons (Ardeidae),1
US,US55,US,US05,Pelicans (Pelecanidae),4
US,US55,US,US06,"Ducks, geese, and swans (Anatidae)",7
US,US55,US,US08,"Ducks, geese, and swans (Anatidae)",6
US,US55,US,US09,"Ducks, geese, and swans (Anatidae)",2
US,US55,US,US10,"Ducks, geese, and swans (Anatidae)",23
US,US55,US,US12,Cormorants and shags (Phalacrocoracidae),8
US,US55,US,US12,"Ducks, geese, and swans (Anatidae)",77
US,US55,US,US12,"Gulls, terns, and allies (Laridae)",36
US,US55,US,US12,Pelicans (Pelecanidae),6
US,US55,US,US13,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US13,"Ducks, geese, and swans (Anatidae)",244
US,US55,US,US13,"Gulls, terns, and allies (Laridae)",3
US,US55,US,US16,"Ducks, geese, and swans (Anatidae)",5
US,US55,US,US17,Cormorants and shags (Phalacrocoracidae),13
US,US55,US,US17,"Ducks, geese, and swans (Anatidae)",2850
US,US55,US,US17,"Gulls, terns, and allies (Laridae)",10
US,US55,US,US18,Cormorants and shags (Phalacrocoracidae),3
US,US55,US,US18,"Ducks, geese, and swans (Anatidae)",785
US,US55,US,US18,"Gulls, terns, and allies (Laridae)",5
US,US55,US,US19,Cormorants and shags (Phalacrocoracidae),2
US,US55,US,US19,"Ducks, geese, and swans (Anatidae)",821
US,US55,US,US19,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US20,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US20,"Ducks, geese, and swans (Anatidae)",58
US,US55,US,US21,Cormorants and shags (Phalacrocoracidae),5
US,US55,US,US21,"Ducks, geese, and swans (Anatidae)",550
US,US55,US,US21,"Gulls, terns, and allies (Laridae)",2
US,US55,US,US22,Cormorants and shags (Phalacrocoracidae),73
US,US55,US,US22,"Ducks, geese, and swans (Anatidae)",587
US,US55,US,US22,"Gulls, terns, and allies (Laridae)",3
US,US55,US,US22,Herons (Ardeidae),1
US,US55,US,US23,"Ducks, geese, and swans (Anatidae)",6
US,US55,US,US24,"Ducks, geese, and swans (Anatidae)",80
US,US55,US,US24,"Gulls, terns, and allies (Laridae)",3
US,US55,US,US25,"Ducks, geese, and swans (Anatidae)",3
US,US55,US,US26,Cormorants and shags (Phalacrocoracidae),68
US,US55,US,US26,"Ducks, geese, and swans (Anatidae)",1224
US,US55,US,US26,"Gulls, terns, and allies (Laridae)",94
US,US55,US,US27,Cormorants and shags (Phalacrocoracidae),13
US,US55,US,US27,"Ducks, geese, and swans (Anatidae)",1702
US,US55,US,US27,"Gulls, terns, and allies (Laridae)",10
US,US55,US,US28,Cormorants and shags (Phalacrocoracidae),154
US,US55,US,US28,"Ducks, geese, and swans (Anatidae)",1122
US,US55,US,US28,"Gulls, terns, and allies (Laridae)",3
US,US55,US,US28,Pelicans (Pelecanidae),3
US,US55,US,US29,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US29,"Ducks, geese, and swans (Anatidae)",532
US,US55,US,US29,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US30,"Ducks, geese, and swans (Anatidae)",11
US,US55,US,US31,"Ducks, geese, and swans (Anatidae)",46
US,US55,US,US33,"Ducks, geese, and swans (Anatidae)",2
US,US55,US,US34,"Ducks, geese, and swans (Anatidae)",34
US,US55,US,US36,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US36,"Ducks, geese, and swans (Anatidae)",165
US,US55,US,US36,"Gulls, terns, and allies (Laridae)",6
US,US55,US,US37,"Ducks, geese, and swans (Anatidae)",231
US,US55,US,US37,"Gulls, terns, and allies (Laridae)",5
US,US55,US,US38,"Ducks, geese, and swans (Anatidae)",344
US,US55,US,US39,Cormorants and shags (Phalacrocoracidae),5
US,US55,US,US39,"Ducks, geese, and swans (Anatidae)",458
US,US55,US,US39,"Gulls, terns, and allies (Laridae)",5
US,US55,US,US40,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US40,"Ducks, geese, and swans (Anatidae)",87
US,US55,US,US41,"Ducks, geese, and swans (Anatidae)",4
US,US55,US,US41,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US42,Cormorants and shags (Phalacrocoracidae),1
US,US55,US,US42,"Ducks, geese, and swans (Anatidae)",118
US,US55,US,US42,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US44,"Ducks, geese, and swans (Anatidae)",1
US,US55,US,US45,"Ducks, geese, and swans (Anatidae)",302
US,US55,US,US45,"Gulls, terns, and allies (Laridae)",1
US,US55,US,US46,"Ducks, geese, and swans (Anatidae)",144
US,US55,US,US47,Cormorants and shags (Phalacrocoracidae),8
US,US55,US,US47,"Ducks, geese, and swans (Anatidae)",1322
US,US55,US,US47,"Gulls, terns, and allies (Laridae)",1
